,Q1A,Q2A,Q3A,Q4A,Q5A,Q6A,Q7A,Q8A,Q9A,Q10A,Q11A,Q12A,Q13A,Q14A,Q15A,Q16A,Q17A,Q18A,Q19A,Q20A,Cluster
19811,1,2,1,2,5,2,1,1,4,4,1,5,5,2,4,1,2,5,5,2,2
18686,3,4,2,1,4,1,1,2,4,3,1,5,4,1,4,2,1,4,5,3,2
51206,5,5,3,1,5,2,1,5,4,2,1,5,5,1,4,1,1,5,5,4,2
7343,2,1,5,3,1,5,5,4,5,4,5,1,5,2,3,5,5,1,2,2,4
53653,2,4,2,2,2,4,2,4,4,2,1,3,2,2,3,1,3,5,4,1,0
27175,1,1,5,4,5,5,5,4,5,5,1,5,5,2,1,5,4,4,1,1,4
70939,2,1,5,3,1,5,1,4,5,5,2,4,3,3,1,5,1,4,5,1,4
61735,3,4,2,3,4,1,1,4,5,2,1,5,3,2,4,3,1,2,5,4,2
67461,1,5,5,3,5,5,2,1,5,4,2,1,5,1,3,4,4,3,5,5,3
42979,1,2,2,4,5,3,1,1,5,2,2,1,3,4,5,2,1,1,5,2,4
51565,4,4,4,2,4,4,1,1,5,4,1,5,2,1,4,2,4,4,4,1,0
65414,1,2,4,5,2,5,5,1,5,5,5,1,1,3,2,4,4,3,4,1,4
66266,2,4,4,2,3,5,2,1,5,4,4,4,4,1,2,2,3,4,5,1,3
33011,4,5,1,1,5,1,1,5,2,1,1,5,5,2,5,5,1,5,5,1,2
41367,5,5,1,1,5,1,2,4,1,1,1,5,4,2,5,2,5,4,5,3,2
36503,5,5,1,1,1,3,4,1,5,5,1,1,1,1,1,5,1,1,5,3,2
56115,1,3,1,4,4,5,3,1,5,5,1,1,1,1,5,5,3,1,5,1,2
63011,1,3,5,3,3,3,2,3,5,3,2,3,3,3,2,2,3,2,3,1,4
23473,2,5,2,4,4,2,1,4,2,2,2,4,5,2,5,1,2,5,5,2,3
70757,4,1,2,4,4,2,1,4,3,2,1,4,2,4,1,4,1,1,5,1,2
38463,5,4,4,2,5,2,1,4,2,1,1,5,4,3,5,4,1,5,5,1,2
56447,1,1,5,3,3,5,5,3,5,4,2,4,3,5,4,5,3,3,5,5,4
15602,5,5,1,1,5,1,1,5,1,1,1,5,4,1,5,1,1,4,5,3,2
15010,5,4,2,5,4,1,1,4,4,4,1,4,2,2,5,1,1,5,4,2,0
44781,4,4,2,3,4,3,3,2,4,3,4,3,3,4,3,2,2,4,3,2,5
42920,2,2,5,4,4,2,5,1,4,3,5,4,1,3,1,5,2,5,3,4,5
41296,5,4,1,4,4,4,1,5,2,2,2,4,4,4,4,2,2,4,5,2,3
41038,2,5,3,1,5,1,1,4,5,2,1,4,4,1,5,2,1,5,1,1,4
30109,4,1,2,3,2,5,3,4,5,5,2,4,5,1,4,4,3,5,5,2,3
1181,4,5,2,1,4,1,1,3,2,5,1,5,3,2,1,1,1,3,5,5,2
57752,5,5,1,1,5,1,1,4,4,2,1,5,2,2,4,1,1,4,3,1,1
29359,3,1,1,5,4,5,2,1,5,3,4,1,1,4,1,5,2,1,5,1,4
43625,3,1,3,4,3,4,3,3,3,3,3,3,1,3,1,5,2,1,2,1,5
61089,1,1,4,4,1,4,2,5,5,4,1,4,4,2,4,1,2,1,4,1,4
37140,5,4,3,2,3,3,2,4,2,2,2,4,3,1,4,2,4,4,4,4,0
41604,4,3,2,2,4,4,1,2,4,4,1,4,4,2,4,1,1,4,4,1,0
3308,3,4,4,5,2,3,2,1,5,4,1,2,3,1,4,1,1,3,5,1,2
59220,2,3,4,3,3,3,4,3,4,3,2,3,2,2,3,2,3,3,3,3,5
40351,4,5,1,4,4,1,1,5,4,2,2,5,2,1,5,1,1,5,5,2,3
73256,5,5,4,5,1,1,1,2,1,1,2,2,1,3,5,1,1,5,5,3,3
45318,4,5,1,1,4,2,5,4,1,1,1,5,4,4,5,4,3,4,5,3,2
55555,5,5,2,2,3,2,1,4,3,2,1,5,2,3,5,1,2,4,5,4,2
54958,4,4,2,4,2,4,2,2,4,4,1,4,4,2,5,5,3,4,5,1,2
44996,2,2,5,4,4,4,2,4,5,5,4,2,1,2,4,4,5,1,5,1,4
42227,2,2,4,4,2,2,2,4,4,5,2,4,2,2,4,2,4,2,5,2,3
35614,4,2,5,4,4,3,2,1,2,1,4,2,4,2,5,4,2,4,5,5,3
56398,2,4,1,1,5,1,1,5,1,2,1,5,4,1,5,1,1,5,5,4,2
69633,2,2,1,5,2,4,1,2,5,5,2,4,1,4,2,5,2,4,4,1,4
22050,4,4,5,1,3,3,2,2,5,5,1,1,1,1,3,1,5,5,4,1,0
43213,2,4,1,2,4,4,3,3,4,4,2,2,2,3,3,4,3,3,3,2,5
19597,5,4,5,4,1,1,1,1,5,4,2,5,1,1,1,2,1,1,5,1,3
52289,4,5,2,1,4,4,3,4,5,4,1,4,3,1,1,1,1,5,5,2,2
15937,2,5,2,5,5,1,1,5,5,5,1,1,1,2,5,2,5,5,5,5,2
1842,4,5,1,2,3,1,1,5,3,2,1,3,4,1,5,1,1,4,5,1,2
66345,4,5,4,2,4,4,1,2,5,3,1,2,2,1,3,4,4,5,5,1,2
56109,3,4,3,2,5,1,1,3,3,5,1,5,4,1,4,1,4,4,5,1,2
56960,2,5,5,1,4,4,1,1,5,4,1,4,1,2,3,5,4,5,5,1,2
22271,1,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,1,1,5,1,2
16817,5,5,3,1,4,2,2,4,4,3,2,5,5,1,5,3,2,4,5,1,3
9735,5,1,2,3,4,1,1,5,1,1,1,5,4,1,5,1,3,5,5,5,2
12619,3,4,3,4,3,2,4,4,4,4,2,5,3,1,2,4,1,3,4,2,0
33612,3,5,1,2,5,1,1,1,4,1,1,5,2,1,5,1,1,5,5,3,2
13469,1,2,4,4,2,2,1,1,5,2,4,1,2,2,4,2,2,2,5,2,4
46188,3,1,5,3,4,4,4,2,4,5,1,4,1,2,1,3,1,4,5,5,2
70090,1,1,3,4,4,2,2,1,5,5,1,1,1,4,1,1,4,1,5,4,2
35028,5,5,1,1,5,1,1,5,2,2,1,4,5,1,5,1,1,5,5,5,2
2255,2,3,2,4,3,1,1,4,3,2,1,5,4,2,4,1,2,4,5,4,2
67069,4,4,2,1,4,2,1,2,4,2,1,5,1,1,5,2,2,4,5,2,2
14934,4,4,3,4,4,2,2,4,2,3,1,4,1,1,4,3,3,4,4,1,0
21945,2,3,3,4,4,2,2,3,3,1,3,4,2,2,4,2,4,4,5,1,3
57325,1,4,2,2,4,1,1,4,2,2,1,4,1,2,4,1,1,4,5,1,2
53767,4,2,3,4,4,4,3,4,5,4,4,1,2,1,4,4,4,2,1,1,4
31274,3,4,4,3,3,4,3,4,4,3,3,2,2,2,4,2,1,3,4,3,0
45017,1,3,4,5,1,4,4,5,5,3,5,5,1,1,4,4,5,1,5,3,4
42406,5,3,1,1,5,3,1,5,3,1,1,5,5,1,5,1,1,5,5,5,2
67933,1,1,4,4,5,3,2,1,5,5,1,3,1,3,3,3,3,2,3,1,4
29217,4,2,1,1,5,1,1,5,4,2,1,5,4,1,2,1,3,5,5,1,2
56107,5,4,2,3,4,4,2,5,1,3,1,5,3,1,4,1,2,5,5,2,2
69516,2,5,2,1,5,1,4,4,3,4,1,5,4,3,5,1,2,5,5,4,2
39405,3,3,3,5,3,4,3,3,5,4,2,3,1,3,3,5,5,4,5,3,4
12514,5,5,1,1,5,1,1,5,2,5,1,5,5,1,3,1,1,5,5,5,2
70544,4,2,3,1,3,2,2,1,5,3,1,2,5,1,1,2,2,1,4,1,4
33232,4,4,4,1,2,2,2,2,5,4,1,4,2,2,4,1,3,5,1,1,4
37982,2,4,1,1,5,1,2,5,5,1,1,4,1,1,5,2,2,5,5,5,2
31328,1,1,1,5,4,2,1,1,5,5,1,5,2,4,1,2,5,4,5,1,2
7873,1,1,5,2,2,5,5,1,5,5,2,4,1,3,1,2,4,1,3,1,4
20657,5,5,2,2,4,2,2,5,2,1,1,5,1,1,5,1,4,5,5,4,2
57289,5,5,4,2,5,2,5,5,3,3,1,5,5,2,5,3,5,5,1,5,1
65827,4,1,3,2,4,5,5,2,5,5,1,5,2,1,4,4,2,5,4,2,4
45871,2,1,4,5,1,4,4,2,5,5,3,1,1,2,1,5,3,2,4,2,4
69721,5,5,2,4,2,1,1,4,3,4,2,5,1,1,4,1,1,5,4,4,0
4413,1,2,2,2,4,4,2,4,5,4,2,2,2,2,3,2,2,1,5,1,3
66186,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5,2
26986,5,5,1,4,4,2,1,4,4,2,1,5,4,1,5,2,1,2,4,4,0
60710,1,2,2,2,1,4,4,1,5,4,1,2,1,2,2,4,2,4,4,3,4
47274,3,1,5,4,3,5,5,3,5,5,1,2,4,1,1,5,1,1,5,1,2
69540,5,5,2,4,4,2,1,2,1,4,1,5,4,1,5,1,1,5,5,1,2
18427,4,5,1,1,3,1,1,1,1,1,1,4,2,1,4,1,2,5,5,3,2
22964,5,5,2,1,5,1,1,5,1,5,1,5,5,1,5,1,1,5,5,5,2
8317,5,5,3,1,5,1,1,5,1,1,1,5,5,2,5,4,1,5,5,5,2
60156,2,1,4,4,2,4,2,2,5,5,3,2,2,3,4,4,3,2,4,2,4
42895,2,1,1,3,4,5,2,2,5,3,2,2,2,3,2,2,4,2,4,1,4
54219,3,2,5,3,4,2,2,4,5,2,4,4,4,3,1,1,3,2,5,1,3
58933,4,2,2,2,3,2,1,2,4,5,2,5,3,2,3,1,3,3,5,3,3
61567,4,4,2,2,4,4,1,5,3,2,2,5,2,1,2,1,2,5,5,5,3
63556,4,2,5,1,5,5,4,4,5,4,1,5,4,1,1,2,4,2,5,5,2
13122,5,5,5,5,4,1,4,5,5,4,4,5,3,4,4,4,2,5,3,4,4
38465,5,5,3,2,2,2,2,2,5,4,1,5,2,4,4,2,1,5,4,2,4
71591,4,4,2,1,5,2,2,5,4,5,1,5,5,1,2,2,2,4,5,5,2
4609,4,2,5,2,5,3,2,4,3,5,1,5,4,4,5,4,1,5,5,1,2
47985,4,4,2,2,3,3,1,4,2,2,1,5,4,2,4,4,2,4,5,3,2
11296,5,1,1,5,5,1,1,1,1,5,1,1,5,1,5,5,1,5,1,5,5
41767,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5,2
23912,4,4,4,5,4,3,3,5,5,4,2,1,5,3,4,1,2,1,1,4,4
6293,4,4,1,3,4,1,1,4,2,1,1,5,3,2,5,1,1,2,5,1,2
788,3,3,4,4,2,3,3,1,5,4,2,3,4,4,3,2,4,4,4,1,0
54014,4,4,2,2,4,2,2,5,3,2,2,5,3,2,4,2,1,4,4,1,0
44976,5,4,2,1,5,1,1,5,4,1,1,5,5,3,5,1,2,4,5,3,2
14237,4,4,3,2,4,2,1,3,3,2,1,3,5,2,4,2,2,4,5,4,2
27888,3,5,3,3,4,4,2,3,5,4,1,5,4,2,2,3,2,4,3,3,4
47842,4,5,4,5,5,2,2,2,4,2,1,4,4,1,4,2,4,4,4,1,0
3173,5,4,2,4,4,3,1,2,5,3,2,4,1,2,5,1,2,4,5,1,3
69716,5,5,3,1,5,5,5,5,5,5,1,5,4,1,4,2,3,5,2,5,4
7060,4,2,4,3,5,5,3,4,4,4,4,4,4,4,3,5,3,3,5,5,3
16398,5,5,1,1,4,4,1,2,3,2,1,5,3,1,4,1,1,3,5,5,2
54086,4,5,1,1,5,1,1,4,1,4,1,5,3,1,4,1,1,5,5,3,2
1846,4,2,2,3,2,4,2,1,5,2,2,5,1,3,4,2,2,3,3,1,4
63662,2,3,3,4,2,3,2,2,5,4,3,2,2,4,3,4,3,3,5,1,3
14169,2,4,3,4,2,4,3,2,5,4,3,1,2,3,3,4,4,1,4,1,4
9214,5,5,2,2,5,1,1,4,1,1,2,1,1,2,4,1,5,5,5,3,3
56216,5,4,1,1,4,1,1,5,1,5,1,5,4,1,5,5,2,5,5,2,2
69238,5,5,2,1,5,1,1,4,2,2,4,5,5,2,5,5,2,5,5,3,3
51721,1,1,4,5,4,2,2,1,5,5,2,1,1,2,1,4,1,2,4,1,4
65984,4,4,2,5,2,1,1,3,5,2,1,5,1,3,3,2,3,4,5,3,2
1372,5,5,2,3,5,3,5,3,1,3,1,5,1,1,5,1,1,3,5,1,2
53107,5,5,2,2,4,2,2,4,3,1,1,3,4,2,5,4,1,4,5,3,2
16955,5,1,1,1,1,1,1,5,4,1,1,5,5,1,5,1,1,5,5,4,2
45161,1,4,4,4,1,5,2,1,5,5,2,1,1,4,2,5,1,2,4,1,4
42008,4,3,2,2,3,2,3,2,3,3,1,2,4,1,3,3,4,4,4,1,0
59713,5,5,1,1,4,1,1,3,2,5,2,2,4,2,5,5,1,5,4,1,0
66884,1,2,5,4,3,1,3,1,5,1,3,4,1,1,4,2,5,4,4,1,4
1035,4,5,1,4,3,5,1,2,5,5,3,2,3,5,4,4,3,4,4,4,4
13216,2,5,3,3,2,2,1,2,5,4,1,5,2,3,2,2,1,4,5,4,2
45144,4,3,4,4,4,4,5,2,5,4,2,4,4,4,3,4,2,4,1,4,4
10048,5,1,2,4,5,4,4,5,5,5,1,5,1,5,4,4,5,2,1,1,4
10566,1,2,4,4,5,4,1,1,5,4,2,2,1,1,3,4,3,4,5,1,3
48069,2,4,4,3,1,2,1,2,5,3,1,1,1,3,2,5,4,2,4,1,4
39093,5,5,2,1,4,1,2,5,2,1,1,5,5,1,5,2,2,2,2,1,1
29995,3,1,5,4,4,2,2,1,5,5,2,4,2,3,4,5,3,1,2,1,4
38211,5,4,4,3,5,4,2,3,5,4,1,5,5,1,4,1,5,5,5,5,2
20090,3,2,3,2,4,4,2,3,5,5,1,5,2,2,1,2,4,4,5,3,2
28615,1,5,3,1,5,1,1,5,3,1,1,5,5,1,1,2,5,5,5,5,2
48224,4,3,2,2,4,1,2,3,4,3,2,4,4,1,3,1,2,4,5,3,3
10742,2,4,4,2,4,1,3,1,3,5,1,4,4,2,4,1,3,4,5,4,2
34826,1,4,4,3,2,2,1,2,5,4,1,2,2,1,4,4,2,3,4,3,4
56129,4,4,3,4,4,2,2,4,2,2,2,5,4,4,5,2,2,4,5,1,3
38835,4,4,1,5,2,4,1,4,5,5,1,4,1,3,4,1,5,3,5,3,2
1230,5,5,1,1,5,1,1,2,1,1,1,5,4,1,4,2,2,5,5,5,2
17122,2,3,2,2,2,2,2,1,5,4,2,2,3,4,3,5,2,4,4,1,4
7251,5,5,1,1,4,1,1,2,2,4,2,4,2,1,5,1,2,2,4,2,0
64549,3,3,5,5,1,3,1,4,5,3,1,1,5,3,5,5,1,4,5,1,2
30337,1,5,2,1,2,5,2,1,4,3,1,2,5,3,5,2,3,1,5,1,2
3288,4,5,1,2,5,2,2,4,2,2,2,3,1,1,2,2,1,4,5,1,3
12551,2,1,3,4,1,2,1,4,5,1,1,2,4,1,5,3,2,5,1,1,4
59928,3,5,5,3,4,3,3,1,5,5,5,5,1,5,5,1,5,5,5,1,4
57265,4,2,5,1,5,5,2,2,5,4,2,4,4,1,4,2,3,5,5,3,3
65561,1,1,5,5,1,5,4,1,5,4,5,1,1,3,2,4,1,1,1,1,4
58986,4,4,3,2,1,3,1,1,3,4,2,1,1,3,5,5,4,4,5,1,3
58037,1,5,1,1,5,1,3,2,3,3,1,5,1,1,5,1,1,5,5,1,2
35497,3,5,2,3,4,3,1,4,2,2,1,2,4,2,5,1,1,4,5,2,2
45631,5,5,5,4,3,4,2,2,5,2,2,5,1,4,3,4,1,4,3,3,4
54012,2,1,5,2,5,4,3,3,5,2,1,3,1,4,2,5,3,4,4,2,4
2880,5,5,1,1,4,1,1,3,3,2,1,5,5,2,3,1,1,4,4,3,0
40051,5,1,5,3,5,4,5,1,3,5,1,1,2,3,3,4,1,4,2,4,5
63616,4,2,3,4,3,4,4,3,4,4,1,4,1,2,4,2,3,3,1,2,1
9351,4,1,3,1,4,1,3,4,2,2,1,4,3,1,5,2,4,3,5,1,2
61121,2,2,3,3,5,5,3,1,5,5,1,5,2,2,3,1,1,4,5,1,2
267,5,1,5,4,5,2,1,4,5,5,2,5,4,2,1,1,3,1,1,3,4
62109,4,4,4,2,3,2,2,4,4,5,4,4,2,3,2,3,2,3,4,4,0
6009,4,5,3,2,2,4,1,4,5,4,1,4,3,1,5,1,4,1,4,2,4
820,1,2,3,3,3,2,3,2,5,5,5,4,2,4,1,5,4,1,5,1,4
29615,2,4,1,1,3,1,1,5,2,4,1,5,4,1,1,2,3,5,5,3,2
37738,5,5,4,3,5,3,3,1,4,3,2,5,5,2,2,2,3,3,5,4,3
56073,5,1,1,1,5,1,1,1,1,1,1,5,5,1,1,1,1,1,5,5,2
18880,5,5,5,5,5,1,1,2,5,4,2,4,1,1,1,1,2,5,5,1,3
71044,1,4,5,1,5,2,5,4,5,5,1,5,1,4,3,2,5,3,5,1,2
56604,5,5,3,2,5,1,1,5,2,2,1,4,5,1,4,2,2,5,5,3,2
24733,5,3,3,3,4,2,1,4,1,2,4,3,5,5,3,4,3,3,5,2,3
64056,4,4,3,2,5,1,1,3,2,2,1,5,2,3,3,1,1,3,5,2,2
51049,5,5,1,1,5,1,1,5,1,1,1,5,5,1,4,1,1,5,5,5,2
12200,1,3,4,5,4,4,4,1,3,1,2,2,1,4,4,2,4,4,4,1,0
6059,5,4,4,1,4,2,2,3,4,1,2,1,2,1,5,2,3,4,5,1,3
64756,2,4,1,2,2,2,1,2,4,1,3,2,3,3,5,2,2,2,5,1,3
70860,3,5,5,2,1,2,2,3,5,4,1,1,1,3,4,1,2,1,1,1,4
47449,5,4,1,2,4,2,2,4,3,3,1,5,1,3,2,1,1,4,5,3,2
3003,5,4,2,5,5,3,3,4,3,5,3,3,2,1,3,5,1,4,5,5,3
52136,2,4,3,2,4,4,2,5,4,5,4,3,1,2,3,4,5,4,3,4,5
19878,2,1,2,3,4,5,4,1,5,5,1,3,4,2,1,3,1,3,5,2,2
61971,1,1,5,1,5,3,3,2,4,2,1,5,4,3,1,1,1,1,5,1,2
6481,4,2,5,2,4,4,2,5,5,5,1,2,2,1,4,4,5,4,5,1,2
30401,5,5,2,1,4,1,1,4,1,1,1,5,4,1,5,2,1,5,5,1,2
720,1,1,5,3,2,5,4,2,5,5,3,3,1,3,3,5,3,3,1,1,4
54281,4,5,2,1,5,2,1,3,2,2,1,5,2,1,4,2,3,4,4,3,0
55083,5,5,2,1,5,1,1,5,1,3,1,5,4,1,5,1,1,5,5,5,2
22647,5,5,5,4,5,5,5,5,5,5,3,5,5,3,4,5,5,3,5,5,4
11420,4,4,1,3,4,3,1,3,1,3,2,5,4,3,2,1,5,4,5,3,3
29464,3,4,4,4,4,1,1,2,2,1,1,5,5,3,5,1,1,5,5,1,2
6079,4,1,1,4,4,1,1,2,4,5,1,5,2,2,4,1,1,1,5,4,2
9381,5,4,1,3,5,3,2,3,2,3,3,5,5,1,5,2,5,1,5,3,3
71071,1,5,3,5,4,4,1,4,5,5,1,1,5,1,4,5,5,5,2,1,4
47872,1,2,4,5,2,4,2,1,4,4,1,2,4,1,1,4,2,4,5,1,2
39371,4,3,1,2,4,1,1,4,4,3,2,5,5,3,4,2,3,5,5,3,3
13645,5,4,2,3,4,1,1,3,2,1,1,5,3,2,4,4,1,5,5,1,2
70720,5,5,5,1,5,1,1,4,4,3,2,5,5,1,5,1,4,5,5,3,3
37930,5,5,1,1,5,1,1,5,1,1,1,2,5,1,5,1,1,3,5,5,2
10262,5,4,4,4,1,4,2,2,5,2,4,2,1,2,3,1,2,2,4,1,4
63325,2,4,2,1,4,1,2,4,5,4,1,5,5,1,5,2,2,5,5,4,2
64130,4,4,4,2,5,1,1,4,4,4,1,5,5,2,4,2,2,4,5,4,2
72461,4,5,5,4,5,1,1,5,5,4,1,3,2,3,5,4,5,4,4,3,4
44251,4,3,2,5,1,4,4,3,5,5,2,4,2,3,1,1,5,3,5,1,4
19909,3,3,2,2,4,2,2,3,3,2,1,4,4,2,4,2,2,4,5,1,2
26979,2,4,2,2,4,1,1,5,3,2,1,4,4,1,4,2,3,4,5,4,2
69312,4,4,2,1,4,2,1,2,5,1,1,5,4,1,4,1,2,5,4,1,0
35628,2,2,1,4,2,1,1,2,3,1,1,3,5,1,2,1,1,4,5,3,2
67674,1,1,4,5,3,2,2,1,5,4,1,3,1,1,1,1,2,2,5,3,2
59049,2,2,4,5,2,3,2,2,5,4,4,2,1,3,3,4,3,2,5,1,4
11615,1,1,2,5,1,1,1,4,5,2,5,1,2,4,3,2,1,1,5,1,4
42444,2,5,5,5,5,3,4,4,5,2,1,2,1,4,4,2,1,2,3,1,4
5414,2,4,2,4,4,2,1,4,4,2,2,4,2,4,5,2,3,4,5,1,3
4878,3,4,4,3,3,4,2,3,4,2,1,4,2,2,4,2,5,4,5,2,2
30011,4,3,4,4,3,2,2,2,4,5,1,4,2,3,4,4,2,4,4,1,0
66555,2,5,3,4,4,4,4,2,4,3,1,5,2,2,2,5,5,4,5,4,2
25922,5,5,3,1,5,1,1,5,1,1,2,5,4,1,5,5,1,5,5,2,3
67390,4,5,2,4,4,1,1,2,2,2,2,4,1,4,2,3,4,4,4,3,0
47129,4,2,2,4,4,1,1,2,3,3,2,5,2,1,2,3,2,3,5,2,3
69228,5,4,2,3,5,1,1,4,4,4,1,4,4,1,3,2,2,5,5,2,2
52625,5,4,2,2,4,1,1,2,1,4,1,4,5,3,2,2,1,4,5,2,2
3711,5,1,1,1,5,1,1,5,1,1,1,5,1,1,5,1,1,5,5,5,2
7743,1,1,4,5,1,4,5,1,5,5,4,1,1,4,1,5,3,1,2,1,4
50727,1,3,4,1,4,3,1,4,5,4,1,5,2,2,4,1,1,4,5,1,2
21339,5,2,2,1,5,4,1,5,2,2,2,5,2,1,4,1,1,2,4,4,0
31057,3,1,4,4,3,5,2,2,4,5,2,3,2,2,4,1,3,4,5,1,3
65333,3,4,3,1,1,2,4,5,3,4,1,2,5,2,4,4,3,4,5,3,2
32089,4,1,4,4,5,1,2,1,5,2,2,5,3,1,3,2,1,2,5,2,3
23962,5,4,3,2,5,1,3,4,5,3,1,5,4,1,1,1,2,5,5,2,2
65864,1,1,2,4,1,2,4,4,5,5,2,2,1,4,1,1,5,1,3,1,4
66215,3,4,4,3,3,2,2,2,5,5,2,4,3,1,4,4,2,2,5,1,3
49998,4,4,1,2,3,2,1,2,2,4,2,5,4,1,4,1,1,4,5,2,3
20277,5,4,2,3,5,1,2,4,2,1,1,4,4,2,5,3,2,4,4,4,0
22832,5,4,5,1,5,1,1,5,1,5,1,5,5,1,5,5,5,5,4,4,0
11380,3,5,2,1,5,1,1,4,2,5,1,5,5,1,4,2,5,5,1,3,5
21802,5,3,4,4,5,2,2,1,5,3,4,5,4,2,4,2,2,3,4,1,4
14528,2,3,3,4,4,4,2,2,4,4,1,4,2,1,4,3,2,3,5,1,2
18713,1,1,2,5,1,4,2,1,5,5,1,1,3,1,1,2,5,2,5,1,2
6201,1,1,1,4,4,5,1,2,5,5,1,4,5,1,2,2,4,4,1,1,4
31933,2,4,1,5,4,1,4,1,5,2,2,1,1,5,4,1,4,4,1,4,4
7492,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,5
51541,4,1,2,4,4,2,1,1,5,3,1,5,4,2,2,2,1,5,5,1,2
57002,1,2,5,2,3,4,2,3,5,4,1,4,2,1,2,2,4,4,5,2,2
62041,4,5,1,2,5,2,2,4,4,2,1,5,5,2,4,1,2,5,5,1,2
34523,5,4,2,2,3,4,1,3,4,2,1,5,4,1,3,1,4,4,5,4,2
25749,5,4,4,3,5,1,1,4,5,5,1,5,1,1,4,1,3,2,5,3,2
27885,3,4,2,4,4,2,1,4,4,2,1,5,4,1,5,1,2,4,5,3,2
23300,5,4,4,5,4,2,2,2,4,1,2,2,4,4,5,2,4,4,5,2,3
43123,3,5,2,2,5,1,2,4,3,3,2,4,4,2,4,2,4,4,5,4,3
12635,5,4,4,5,4,4,2,2,5,3,2,1,2,4,5,2,4,4,5,2,4
36742,4,4,1,1,5,1,1,4,1,2,1,5,5,1,5,1,2,5,5,5,2
68110,4,4,3,1,5,1,1,5,2,3,2,5,5,1,5,1,1,5,5,1,3
49897,2,1,1,3,3,5,4,2,5,5,3,3,2,3,1,5,2,2,5,4,4
55960,1,2,5,1,5,5,5,4,5,5,1,5,1,1,3,5,5,5,5,1,2
45198,1,1,5,4,2,4,5,1,5,5,3,1,1,5,2,4,3,2,4,1,4
60694,4,2,5,2,2,5,5,2,5,5,2,5,4,2,2,5,2,1,3,5,4
71146,4,4,1,2,4,1,1,4,2,1,1,5,5,2,5,4,1,5,5,1,2
11150,1,1,5,2,5,2,2,1,4,5,1,3,2,3,4,2,3,3,4,1,0
56195,2,2,5,4,1,2,2,2,5,5,1,2,1,4,2,5,2,4,3,2,4
59026,4,3,4,2,1,5,2,4,5,2,2,2,4,2,4,4,4,1,4,4,4
37443,3,3,3,5,2,5,2,1,5,5,1,1,1,1,3,4,5,3,4,2,4
12357,2,2,4,4,2,1,2,2,4,4,1,5,1,3,4,2,2,4,5,1,2
30877,5,4,1,1,5,1,1,3,1,1,1,5,4,1,5,1,1,5,5,3,2
73404,5,5,2,3,4,1,1,5,2,2,2,4,2,5,4,2,2,4,5,4,3
49145,2,1,2,4,4,4,2,2,5,2,1,4,5,3,1,5,4,2,3,4,4
68663,2,4,2,2,4,1,2,2,4,3,2,5,2,2,4,1,3,2,5,1,3
52175,4,4,5,2,4,2,1,2,3,2,1,4,5,5,5,1,3,4,5,3,2
26318,1,1,4,4,1,4,1,1,5,5,1,2,1,2,4,2,1,1,3,3,4
33561,4,5,2,1,4,2,1,2,4,1,2,5,1,1,5,1,2,5,5,3,3
46310,4,4,4,5,2,2,4,2,5,5,2,5,3,2,4,2,1,4,4,4,4
31431,1,2,3,2,1,2,2,1,5,5,2,5,1,3,3,5,1,2,5,1,4
30508,4,5,1,1,5,1,1,4,2,1,1,5,4,1,5,1,1,5,5,1,2
68021,4,4,2,2,4,4,2,5,3,2,1,1,1,3,4,4,3,4,5,1,2
40456,4,4,5,4,3,5,4,4,5,3,2,4,2,2,3,2,2,2,3,2,4
45563,3,4,3,2,4,2,1,1,3,4,1,4,4,3,4,1,5,4,4,1,0
66423,4,5,3,2,4,5,5,3,5,5,2,2,5,1,3,4,2,4,5,1,4
36563,5,5,2,1,5,1,1,5,3,1,1,5,5,1,5,1,1,5,5,1,2
18635,1,3,4,3,1,5,5,1,5,3,3,4,1,3,3,2,1,1,4,1,4
21243,5,5,5,1,5,3,1,5,5,1,1,5,5,1,1,1,1,5,1,1,4
23894,4,1,3,3,1,4,2,1,5,2,1,4,4,1,2,5,1,1,3,1,4
5619,4,5,2,2,3,3,1,4,4,4,2,4,4,1,4,2,2,4,4,2,0
64028,4,4,1,1,4,1,2,4,5,4,5,3,5,1,4,4,1,3,5,5,4
46089,2,3,4,4,3,4,3,1,5,1,1,2,2,2,3,5,2,3,4,2,0
66886,5,5,2,1,5,1,2,5,2,1,1,5,5,1,5,1,1,5,4,5,0
57589,1,1,5,3,4,2,4,1,5,5,1,1,1,1,4,1,1,1,1,2,4
63805,4,5,1,3,4,1,1,4,3,2,1,5,1,1,3,1,5,5,5,1,2
25453,4,4,2,3,3,4,1,3,3,1,2,4,2,1,3,2,3,5,5,4,3
53965,3,4,1,2,4,2,1,4,3,4,1,5,2,1,4,1,1,4,5,3,2
53899,3,4,3,5,5,5,1,4,5,3,4,5,1,3,4,2,3,5,4,3,4
16529,4,4,4,4,2,2,2,3,5,5,4,2,3,3,4,2,3,4,3,2,4
48474,5,1,1,4,5,3,1,1,5,3,1,2,1,3,1,1,5,1,1,5,4
54744,4,4,3,2,4,2,1,2,4,4,2,2,3,1,5,1,1,4,5,3,3
